Departure,Return,Bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (°C),Return temperature (°C),Stopover duration (sec.),Number of stopovers
2/11/2018 16:00,2/11/2018 16:00,1370,0024 Hornby & Pender,0037 Hornby & Nelson,365 Standard,861,347,4084,4196,12,11,0,0
2/11/2018 16:00,2/11/2018 16:00,435,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,1253,972,4009,4071,10,9,0,0
2/11/2018 16:00,2/11/2018 16:00,433,0017 Marinaside & Davie,0148 Quebec & Milross,365 Plus,1629,380,3764,3890,10,12,0,0
2/11/2018 16:00,2/11/2018 17:00,429,0035 Coal Harbour Community Centre,0084 Sunset Beach West,24 Hour,11592,3311,3671,4106,12,10,0,0
2/11/2018 16:00,2/11/2018 16:00,1466,0057 Marinaside & Cooperage,0031 Morton & Denman,Archived Monthly Standard,3212,735,3872,4093,10,11,0,0
2/11/2018 16:00,2/11/2018 16:00,557,0063 Robson & Granville,0125 Hamilton & Robson,365 Day Founding Plus,543,309,3797,3897,9,9,0,0
2/11/2018 16:00,2/11/2018 16:00,616,0172 10th & Columbia,0107 8th & Ontario,24 Hour,573,347,3831,4009,8,7,0,0
2/11/2018 16:00,2/11/2018 16:00,400,0132 14th & Ontario,0011 Ontario & Seawall,365 Day Founding Standard,1529,324,3950,4088,8,10,0,0
2/11/2018 16:00,2/11/2018 16:00,766,0172 10th & Columbia,0011 Ontario & Seawall,24 Hour,1523,596,4066,4198,9,10,0,0
2/11/2018 16:00,2/11/2018 16:00,1103,0107 8th & Ontario,0218 Carrall & Seawall,365 Day Founding Standard,1799,408,3797,3948,8,11,0,0
2/11/2018 16:00,2/11/2018 16:00,62,0152 Arbutus Greenway & 14th,0154 Kitsilano Beach Park,24 Hour,4721,1394,3665,3793,8,11,0,0
2/11/2018 16:00,2/11/2018 16:00,194,0102 Stanley Park - Second Beach North,0174 1st & Ontario,365 Standard,7106,2232,4135,4261,10,10,0,0
2/11/2018 16:00,2/11/2018 17:00,340,0083 Aquatic Centre,0167 Cordova & Columbia,24 Hour,4680,3218,3898,4009,12,9,0,0
2/11/2018 16:00,2/11/2018 16:00,176,0196 Drake & Hornby,0060 Bidwell & Burnaby,24 Hour,1909,1049,3686,3790,8,8,0,0
2/11/2018 16:00,2/11/2018 16:00,266,0196 Drake & Hornby,0060 Bidwell & Burnaby,24 Hour,1923,968,3800,3984,8,9,0,0
2/11/2018 16:00,2/11/2018 17:00,1005,0083 Aquatic Centre,0167 Cordova & Columbia,24 Hour,4506,3152,4032,4161,11,8,0,0
2/11/2018 16:00,2/11/2018 16:00,1047,0035 Coal Harbour Community Centre,0084 Sunset Beach West,24 Hour,3706,1568,3582,3729,8,7,0,0
2/11/2018 16:00,2/11/2018 16:00,1204,0093 Chilco & Robson,0035 Coal Harbour Community Centre,24 Hour,1509,997,3760,3840,12,10,0,0
2/11/2018 16:00,2/11/2018 16:00,161,0093 Chilco & Robson,0035 Coal Harbour Community Centre,24 Hour,1668,938,3776,3893,12,9,0,0
2/11/2018 16:00,2/11/2018 16:00,59,0093 Chilco & Robson,0035 Coal Harbour Community Centre,24 Hour,1504,959,3852,3940,12,9,0,0
2/11/2018 16:00,2/11/2018 16:00,1162,0107 8th & Ontario,0011 Ontario & Seawall,24 Hour,941,264,3648,3806,8,8,0,0
2/11/2018 16:00,2/11/2018 16:00,376,0093 Chilco & Robson,0035 Coal Harbour Community Centre,24 Hour,1535,881,3955,4098,11,9,0,0
2/11/2018 16:00,2/11/2018 16:00,682,0083 Aquatic Centre,0047 Chilco & Beach,365 Standard,1566,488,3565,3705,9,11,0,0
2/11/2018 16:00,2/11/2018 16:00,1384,0017 Marinaside & Davie,0083 Aquatic Centre,365 Day Founding Standard,2401,721,4113,4275,12,12,0,0
2/11/2018 16:00,2/11/2018 16:00,116,0005 Dunsmuir & Beatty,0027 Beatty & Nelson,365 Day Founding Standard,706,294,3916,3971,7,9,0,0
2/11/2018 16:00,2/11/2018 16:00,449,0005 Dunsmuir & Beatty,0078 Nelson & Mainland,365 Day Founding Standard,933,374,3700,3805,8,9,0,0
2/11/2018 16:00,2/11/2018 16:00,1527,0102 Stanley Park - Second Beach North,0105 Stanley Park - Totem Poles,24 Hour,3073,1296,3964,4142,10,11,0,0
2/11/2018 16:00,2/11/2018 16:00,150,0031 Morton & Denman,0174 1st & Ontario,365 Plus,5684,1279,3989,4230,15,12,0,0
2/11/2018 16:00,2/11/2018 16:00,504,0057 Marinaside & Cooperage,0204 York & Yew,24 Hour,4586,1562,3613,3771,8,9,0,0
2/11/2018 16:00,2/11/2018 16:00,870,0132 14th & Ontario,0106 Heather & 14th,365 Plus,1186,306,3690,3823,8,7,0,0
2/11/2018 16:00,2/11/2018 16:00,658,0147 Chestnut & McNicoll,0147 Chestnut & McNicoll,24 Hour,5360,1717,3911,4058,8,9,0,0
2/11/2018 16:00,2/11/2018 16:00,905,0011 Ontario & Seawall,0212 Union & Gore,24 Hour,4719,1842,3869,4119,8,11,0,0
2/11/2018 16:00,2/11/2018 16:00,820,0057 Marinaside & Cooperage,0204 York & Yew,24 Hour,4435,1500,3616,3821,8,10,0,0
2/11/2018 16:00,2/11/2018 16:00,1471,0102 Stanley Park - Second Beach North,0105 Stanley Park - Totem Poles,24 Hour,2897,1253,3908,4195,8,9,0,0
2/11/2018 16:00,2/11/2018 16:00,766,0011 Ontario & Seawall,0212 Union & Gore,24 Hour,4943,1825,4103,4303,10,11,0,0
2/11/2018 16:00,2/11/2018 16:00,301,0025 Homer & Robson,0079 Nelson & Richards,365 Corporate Plus,490,177,3868,3924,9,9,0,0
2/11/2018 16:00,2/11/2018 16:00,195,0104 Stanley Park - Second Beach South,0031 Morton & Denman,24 Hour,1214,725,3863,4029,8,9,0,0
2/11/2018 16:00,2/11/2018 17:00,127,0011 Ontario & Seawall,0089 Burrard & Drake,365 Plus,5472,2262,4042,4235,8,9,0,0
2/11/2018 16:00,2/11/2018 16:00,111,0099 Vancouver Art Gallery - North Plaza,0039 Helmcken & Burrard,Archived Monthly Standard,718,280,3893,3987,8,8,0,0
2/11/2018 16:00,2/11/2018 18:00,103,0035 Coal Harbour Community Centre,0119 3rd & Quebec,365 Corporate Standard,7961,7544,4045,4163,13,8,4267,1
2/11/2018 16:00,2/11/2018 16:00,545,0104 Stanley Park - Second Beach South,0031 Morton & Denman,24 Hour,1231,682,3980,4138,8,7,0,0
2/11/2018 16:00,2/11/2018 16:00,691,0204 York & Yew,0109 7th & Arbutus,Archived Monthly Standard,1513,447,3684,3805,9,9,0,0
2/11/2018 16:00,2/11/2018 16:00,682,0047 Chilco & Beach,0057 Marinaside & Cooperage,365 Standard,4149,974,3595,3798,12,11,0,0
2/11/2018 16:00,2/11/2018 16:00,224,0197 1st & Main,0010 Stamp's Landing,24 Hour,1862,682,4014,4155,16,14,0,0
2/11/2018 16:00,2/11/2018 16:00,956,0105 Stanley Park - Totem Poles,0033 Robson & Denman,24 Hour,2501,1473,3963,4038,12,9,0,0
2/11/2018 16:00,2/11/2018 16:00,23,0102 Stanley Park - Second Beach North,0033 Robson & Denman,365 Standard,1658,550,3758,3940,11,10,0,0
2/11/2018 16:00,2/11/2018 16:00,587,0102 Stanley Park - Second Beach North,0033 Robson & Denman,365 Plus,1680,491,4013,4132,11,11,0,0
2/11/2018 16:00,2/11/2018 16:00,1216,0197 1st & Main,0010 Stamp's Landing,24 Hour,1907,597,3887,4096,16,12,0,0
2/11/2018 16:00,2/11/2018 16:00,435,0105 Stanley Park - Totem Poles,0102 Stanley Park - Second Beach North,24 Hour,6887,1799,3995,4211,10,12,0,0
2/11/2018 16:00,2/11/2018 16:00,458,0218 Carrall & Seawall,0028 Davie & Beach,24 Hour,4680,1495,3692,3826,11,10,0,0
2/11/2018 16:00,2/11/2018 16:00,596,0028 Davie & Beach,0016 Pender & Burrard,24 Hour,2924,1121,3963,4153,13,10,0,0
2/11/2018 16:00,2/11/2018 16:00,1512,0197 1st & Main,0010 Stamp's Landing,24 Hour,1876,548,3813,3910,16,14,0,0
2/11/2018 16:00,2/11/2018 16:00,1178,0028 Davie & Beach,0016 Pender & Burrard,24 Hour,2924,1108,3974,4121,13,10,0,0
2/11/2018 16:00,2/11/2018 16:00,959,0073 Ontario & 5th,0047 Chilco & Beach,365 Day Founding Plus,6268,1572,3835,4266,8,8,0,0
2/11/2018 16:00,2/11/2018 16:00,734,0218 Carrall & Seawall,0028 Davie & Beach,24 Hour,4612,1417,3934,4166,11,11,0,0
2/11/2018 16:00,2/11/2018 16:00,785,0104 Stanley Park - Second Beach South,0105 Stanley Park - Totem Poles,24 Hour,2717,727,3710,3897,5,8,0,0
2/11/2018 16:00,2/11/2018 16:00,1251,0066 Anderson & 2nd,0154 Kitsilano Beach Park,24 Hour,2889,1245,3951,4067,10,11,0,0
2/11/2018 16:00,2/11/2018 16:00,1222,0104 Stanley Park - Second Beach South,0105 Stanley Park - Totem Poles,24 Hour,2726,728,4055,4229,9,10,0,0
2/11/2018 16:00,2/11/2018 16:00,405,0066 Anderson & 2nd,0154 Kitsilano Beach Park,24 Hour,2918,1178,3932,4163,10,10,0,0
2/11/2018 16:00,2/11/2018 16:00,1393,0012 Dunsmuir & Richards,0002 Burrard Station,365 Plus,716,183,3750,3890,6,6,0,0
2/11/2018 16:00,2/11/2018 16:00,231,0012 Dunsmuir & Richards,0002 Burrard Station,365 Day Founding Plus,0,201,3621,3719,7,7,0,0
2/11/2018 16:00,2/11/2018 16:00,315,0083 Aquatic Centre,0011 Ontario & Seawall,365 Day Founding Plus,4239,968,4080,4275,9,12,0,0
2/11/2018 16:00,2/11/2018 16:00,1144,0066 Anderson & 2nd,0154 Kitsilano Beach Park,24 Hour,2836,1147,3692,3811,9,9,0,0
2/11/2018 16:00,2/11/2018 16:00,58,0066 Anderson & 2nd,0154 Kitsilano Beach Park,24 Hour,2875,1140,3821,3956,8,7,0,0
2/11/2018 16:00,2/11/2018 19:00,1040,0171 5th & Yukon,0171 5th & Yukon,24 Hour,24806,10050,3684,4267,10,8,0,0
2/11/2018 16:00,2/11/2018 16:00,1413,0031 Morton & Denman,0102 Stanley Park - Second Beach North,24 Hour,2783,1430,4045,4137,13,9,0,0
2/11/2018 16:00,2/11/2018 16:00,498,0009 Spyglass & Seawall,0055 Keefer & Columbia,365 Day Founding Plus,1968,446,3795,4029,8,10,0,0
2/11/2018 16:00,2/11/2018 16:00,1411,0035 Coal Harbour Community Centre,0105 Stanley Park - Totem Poles,24 Hour,2707,985,3682,3919,11,10,0,0
2/11/2018 16:00,2/11/2018 16:00,1204,0035 Coal Harbour Community Centre,0105 Stanley Park - Totem Poles,24 Hour,2795,914,3735,3910,9,10,0,0
2/11/2018 16:00,2/11/2018 17:00,567,0002 Burrard Station,0035 Coal Harbour Community Centre,24 Hour,13232,4571,3911,4316,8,9,0,0
2/11/2018 16:00,2/11/2018 16:00,38,0017 Marinaside & Davie,0218 Carrall & Seawall,365 Day Founding Standard,1102,310,3853,3979,11,12,0,0
2/11/2018 16:00,2/11/2018 17:00,241,0012 Dunsmuir & Richards,0012 Dunsmuir & Richards,Archived Monthly Standard,3702,1638,4088,4203,7,10,0,0
2/11/2018 16:00,2/11/2018 17:00,1008,0011 Ontario & Seawall,0028 Davie & Beach,365 Day Founding Plus,5421,1338,3980,4209,7,10,0,0
2/11/2018 16:00,2/11/2018 16:00,794,0033 Robson & Denman,0017 Marinaside & Davie,365 Corporate Standard,4314,1105,4042,4267,8,11,0,0
2/11/2018 16:00,2/11/2018 16:00,394,0066 Anderson & 2nd,0108 Cypress & 1st,Archived Monthly Plus,1807,735,4119,4214,11,11,0,0
2/11/2018 16:00,2/11/2018 16:00,17,0159 Vine & 4th,0154 Kitsilano Beach Park,24 Hour,1116,756,3744,3848,9,9,0,0
2/11/2018 16:00,2/11/2018 16:00,852,0159 Vine & 4th,0154 Kitsilano Beach Park,24 Hour,1094,722,3732,3853,9,9,0,0
2/11/2018 16:00,2/11/2018 16:00,50,0088 Harwood & Bute,0037 Hornby & Nelson,Archived Monthly Standard,1100,368,3860,3984,8,10,0,0
2/11/2018 16:00,2/11/2018 17:00,376,0035 Coal Harbour Community Centre,0036 Bute & Robson,24 Hour,2507,1686,3984,4096,8,7,0,0
2/11/2018 16:00,2/11/2018 17:00,161,0035 Coal Harbour Community Centre,0036 Bute & Robson,24 Hour,2677,1660,3784,3900,8,7,0,0
2/11/2018 16:00,2/11/2018 17:00,1485,0159 Vine & 4th,0011 Ontario & Seawall,24 Hour,6756,1792,3855,4190,9,9,0,0
2/11/2018 16:00,2/11/2018 17:00,1200,0035 Coal Harbour Community Centre,0036 Bute & Robson,24 Hour,2489,1675,3550,3665,10,8,0,0
2/11/2018 16:00,2/11/2018 17:00,1047,0084 Sunset Beach West,0083 Aquatic Centre,24 Hour,1937,1031,3582,3718,9,7,0,0
2/11/2018 16:00,2/11/2018 17:00,894,0035 Coal Harbour Community Centre,0036 Bute & Robson,24 Hour,2540,1635,3916,3976,9,8,0,0
2/11/2018 16:00,2/11/2018 17:00,118,0209 Stanley Park - Information Booth,0035 Coal Harbour Community Centre,24 Hour,7479,3405,4084,4316,13,6,0,0
2/11/2018 16:00,2/11/2018 17:00,1385,0101 Stanley Park - Vancouver Aquarium,0031 Morton & Denman,24 Hour,9687,2250,3921,4200,9,10,0,0
2/11/2018 16:00,2/11/2018 17:00,1276,0209 Stanley Park - Information Booth,0035 Coal Harbour Community Centre,24 Hour,7277,3313,4053,4253,12,8,0,0
2/11/2018 16:00,2/11/2018 17:00,546,0209 Stanley Park - Information Booth,0035 Coal Harbour Community Centre,24 Hour,7349,3319,3861,4058,12,8,0,0
2/11/2018 16:00,2/11/2018 16:00,1237,0167 Cordova & Columbia,0174 1st & Ontario,365 Day Founding Plus,2166,570,3868,4022,8,11,0,0
2/11/2018 16:00,2/11/2018 17:00,1222,0105 Stanley Park - Totem Poles,0101 Stanley Park - Vancouver Aquarium,24 Hour,2166,906,4129,4243,9,9,0,0
2/11/2018 16:00,2/11/2018 17:00,785,0105 Stanley Park - Totem Poles,0101 Stanley Park - Vancouver Aquarium,24 Hour,2146,843,3766,3900,6,5,0,0
2/11/2018 16:00,2/11/2018 16:00,1357,0065 Cypress & Cornwall,0065 Cypress & Cornwall,365 Plus,24,116,3760,3719,8,7,0,0
2/11/2018 16:00,2/11/2018 17:00,616,0107 8th & Ontario,0174 1st & Ontario,24 Hour,1378,790,3835,3937,8,8,0,0
2/11/2018 16:00,2/11/2018 17:00,642,0107 8th & Ontario,0174 1st & Ontario,24 Hour,1253,737,3816,3930,8,8,0,0
2/11/2018 16:00,2/11/2018 16:00,696,0196 Drake & Hornby,0041 Cardero & Robson,Archived Monthly Plus,1982,505,3818,3974,8,10,0,0
2/11/2018 16:00,2/11/2018 17:00,182,0083 Aquatic Centre,0044 Richards & Beach,365 Day Founding Plus,1519,698,4040,4135,9,10,0,0
2/11/2018 16:00,2/11/2018 16:00,905,0212 Union & Gore,0212 Union & Gore,24 Hour,0,19,3993,4077,11,9,0,0
2/11/2018 16:00,2/11/2018 17:00,946,0136 David Lam Park - West,0136 David Lam Park - West,24 Hour,400,626,4113,4158,13,11,0,0
2/11/2018 16:00,2/11/2018 16:00,133,0133 Ontario & 16th,0133 Ontario & 16th,365 Plus,0,22,3853,3897,7,6,0,0
2/11/2018 16:00,2/11/2018 17:00,1049,0028 Davie & Beach,0083 Aquatic Centre,24 Hour,1276,499,4058,4169,13,13,0,0
2/11/2018 16:00,2/11/2018 17:00,1518,0148 Quebec & Milross,0148 Quebec & Milross,Archived Monthly Standard,1835,1931,3911,3998,11,9,0,0
2/11/2018 16:00,2/11/2018 17:00,823,0133 Ontario & 16th,0078 Nelson & Mainland,365 Plus,3463,957,3947,4166,8,9,0,0
2/11/2018 16:00,2/11/2018 17:00,490,0115 Cypress & 16th,0065 Cypress & Cornwall,365 Standard,1745,478,3739,3874,8,9,0,0
2/11/2018 16:00,2/11/2018 17:00,598,0154 Kitsilano Beach Park,0076 Cypress & 4th,24 Hour,1327,364,3671,3784,7,10,0,0
2/11/2018 17:00,2/11/2018 17:00,1362,0212 Union & Gore,0064 Expo & Smithe,90 Day,1504,518,3795,3940,10,11,0,0
2/11/2018 17:00,2/11/2018 17:00,435,0102 Stanley Park - Second Beach North,0019 Robson & Hornby,24 Hour,3969,1034,4111,4245,10,10,0,0
2/11/2018 17:00,2/11/2018 17:00,382,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,3412,1556,4019,4184,12,8,0,0
2/11/2018 17:00,2/11/2018 17:00,1047,0083 Aquatic Centre,0139 Burrard & 4th,24 Hour,4392,1696,3542,3721,9,6,0,0
2/11/2018 17:00,2/11/2018 17:00,1204,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,3432,1534,3761,3916,9,7,0,0
2/11/2018 17:00,2/11/2018 17:00,1413,0102 Stanley Park - Second Beach North,0136 David Lam Park - West,24 Hour,3908,1239,4048,4206,9,10,0,0
2/11/2018 17:00,2/11/2018 17:00,804,0030 Abbott & Cordova,0004 Yaletown-Roundhouse Station,24 Hour,1760,586,3871,3976,8,10,0,0
2/11/2018 17:00,2/11/2018 17:00,570,0148 Quebec & Milross,0148 Quebec & Milross,24 Hour,0,213,3819,3771,10,9,0,0
2/11/2018 17:00,2/11/2018 17:00,1525,0066 Anderson & 2nd,0204 York & Yew,365 Plus,1457,419,4059,4229,8,9,0,0
2/11/2018 17:00,2/11/2018 17:00,1527,0105 Stanley Park - Totem Poles,0104 Stanley Park - Second Beach South,24 Hour,4484,1992,4006,4175,10,10,0,0
2/11/2018 17:00,2/11/2018 17:00,1309,0048 Comox & Broughton,0028 Davie & Beach,365 Corporate Plus,11469,2897,3748,4084,7,9,0,0
2/11/2018 17:00,2/11/2018 17:00,1471,0105 Stanley Park - Totem Poles,0104 Stanley Park - Second Beach South,24 Hour,4484,1955,4006,4253,9,8,0,0
2/11/2018 17:00,2/11/2018 17:00,954,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,0,16,3890,3956,11,11,0,0
2/11/2018 17:00,2/11/2018 17:00,1304,0066 Anderson & 2nd,0081 7th & Heather,365 Day Founding Standard,1678,389,3647,3848,8,10,0,0
2/11/2018 17:00,2/11/2018 17:00,954,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,9366,2492,3872,4216,11,10,0,0
2/11/2018 17:00,2/11/2018 17:00,994,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,9385,2470,4001,4311,11,9,0,0
2/11/2018 17:00,2/11/2018 17:00,1489,0011 Ontario & Seawall,0028 Davie & Beach,365 Corporate Plus,5394,1459,4164,4250,8,9,0,0
2/11/2018 17:00,2/11/2018 17:00,570,0148 Quebec & Milross,0065 Cypress & Cornwall,24 Hour,5011,1330,3686,3926,10,10,0,0
2/11/2018 17:00,2/11/2018 17:00,794,0017 Marinaside & Davie,0166 Alder & 11th,365 Corporate Standard,4037,1352,4145,4292,9,9,0,0
2/11/2018 17:00,2/11/2018 17:00,519,0123 Georgia & Thurlow,0050 Bute & Comox,365 Day Founding Plus,747,223,3861,3971,6,9,0,0
2/11/2018 17:00,2/11/2018 17:00,816,0069 7th & Granville,0153 Arbutus Greenway & Fir,365 Plus,2017,2172,4000,4058,7,8,1416,1
2/11/2018 17:00,2/11/2018 17:00,1314,0147 Chestnut & McNicoll,0066 Anderson & 2nd,24 Hour,2146,1264,3803,3918,9,9,0,0
2/11/2018 17:00,2/11/2018 17:00,850,0011 Ontario & Seawall,0073 Ontario & 5th,365 Plus,588,325,3813,3905,7,8,0,0
2/11/2018 17:00,2/11/2018 17:00,1183,0147 Chestnut & McNicoll,0066 Anderson & 2nd,24 Hour,1935,1175,3697,3814,8,8,0,0
2/11/2018 17:00,2/11/2018 17:00,658,0147 Chestnut & McNicoll,0066 Anderson & 2nd,24 Hour,1907,1133,3969,4066,9,8,0,0
2/11/2018 17:00,2/11/2018 17:00,148,0032 Comox & Denman,0014 Canada Place,24 Hour,2787,1015,4048,4229,8,8,0,0
2/11/2018 17:00,2/11/2018 17:00,1503,0147 Chestnut & McNicoll,0066 Anderson & 2nd,24 Hour,1970,1067,3837,3997,10,9,0,0
2/11/2018 17:00,2/11/2018 17:00,519,0050 Bute & Comox,0105 Stanley Park - Totem Poles,365 Day Founding Standard,5717,1229,3872,4127,7,10,0,0
2/11/2018 17:00,2/11/2018 17:00,1098,0093 Chilco & Robson,0140 Burrard & 7th,365 Corporate Plus,4549,1333,3653,3906,7,9,0,0
2/11/2018 17:00,2/11/2018 17:00,1128,0106 Heather & 14th,0172 10th & Columbia,365 Plus,1172,534,3632,3760,7,9,178,1
2/11/2018 17:00,2/11/2018 17:00,680,0148 Quebec & Milross,0012 Dunsmuir & Richards,365 Day Founding Standard,1623,451,3723,3877,10,11,0,0
2/11/2018 17:00,2/11/2018 17:00,369,0028 Davie & Beach,0028 Davie & Beach,24 Hour,0,17,4163,4240,11,11,0,0
2/11/2018 17:00,2/11/2018 17:00,116,0027 Beatty & Nelson,0005 Dunsmuir & Beatty,365 Corporate Plus,739,285,3818,3987,8,9,0,0
2/11/2018 17:00,2/11/2018 17:00,1413,0136 David Lam Park - West,0031 Morton & Denman,24 Hour,4306,1500,4048,4221,10,8,0,0
2/11/2018 17:00,2/11/2018 17:00,1232,0096 Nicola & Robson,0063 Robson & Granville,365 Day Founding Plus,1349,448,3716,3863,7,9,0,0
2/11/2018 17:00,2/11/2018 17:00,1393,0002 Burrard Station,0002 Burrard Station,24 Hour,46,563,3752,3853,7,5,0,0
2/11/2018 17:00,2/11/2018 18:00,228,0002 Burrard Station,0209 Stanley Park - Information Booth,24 Hour,3822,3415,3800,3847,7,7,58,1
2/11/2018 17:00,2/11/2018 18:00,594,0035 Coal Harbour Community Centre,0028 Davie & Beach,24 Hour,10843,4062,3724,4058,6,5,0,0
2/11/2018 17:00,2/11/2018 17:00,1247,0002 Burrard Station,0002 Burrard Station,24 Hour,36,359,3731,3793,6,6,0,0
2/11/2018 17:00,2/11/2018 17:00,1044,0148 Quebec & Milross,0187 Bute & Davie,365 Plus,3726,1281,3735,3948,10,10,0,0
2/11/2018 17:00,2/11/2018 18:00,692,0035 Coal Harbour Community Centre,0028 Davie & Beach,24 Hour,10861,3948,3919,4021,3,2,0,0
2/11/2018 17:00,2/11/2018 17:00,1028,0011 Ontario & Seawall,0197 1st & Main,24 Hour,1451,616,3777,3887,6,8,0,0
2/11/2018 17:00,2/11/2018 17:00,27,0105 Stanley Park - Totem Poles,0035 Coal Harbour Community Centre,24 Hour,2730,902,4059,4230,8,9,0,0
2/11/2018 17:00,2/11/2018 17:00,1488,0011 Ontario & Seawall,0197 1st & Main,24 Hour,1590,616,3840,3919,6,8,0,0
2/11/2018 17:00,2/11/2018 17:00,551,0011 Ontario & Seawall,0197 1st & Main,24 Hour,1498,618,3908,4047,7,8,0,0
2/11/2018 17:00,2/11/2018 17:00,1287,0004 Yaletown-Roundhouse Station,0196 Drake & Hornby,365 Standard,771,378,3808,3926,7,8,0,0
2/11/2018 17:00,2/11/2018 17:00,288,0083 Aquatic Centre,0060 Bidwell & Burnaby,365 Standard,4273,1006,3980,4174,9,9,0,0
2/11/2018 17:00,2/11/2018 17:00,818,0011 Ontario & Seawall,0197 1st & Main,24 Hour,1504,580,3569,3634,6,7,0,0
2/11/2018 17:00,2/11/2018 17:00,834,0105 Stanley Park - Totem Poles,0035 Coal Harbour Community Centre,24 Hour,2693,879,3571,3650,8,8,0,0
2/11/2018 17:00,2/11/2018 17:00,1064,0011 Ontario & Seawall,0197 1st & Main,24 Hour,1449,544,4016,4219,7,7,0,0
2/11/2018 17:00,2/11/2018 17:00,1485,0011 Ontario & Seawall,0197 1st & Main,24 Hour,1206,510,4064,4153,7,8,0,0
2/11/2018 17:00,2/11/2018 17:00,1259,0137 Beach & Seymour,0104 Stanley Park - Second Beach South,24 Hour,3238,1086,3716,3874,7,10,0,0
2/11/2018 17:00,2/11/2018 17:00,702,0197 1st & Main,0055 Keefer & Columbia,365 Day Founding Plus,1261,393,3926,4048,11,12,0,0
2/11/2018 17:00,2/11/2018 17:00,1166,0197 1st & Main,0055 Keefer & Columbia,365 Day Founding Plus,1257,383,3914,4022,7,10,0,0
2/11/2018 17:00,2/11/2018 17:00,1216,0010 Stamp's Landing,0197 1st & Main,24 Hour,2877,1400,3934,4085,8,8,0,0
2/11/2018 17:00,2/11/2018 17:00,1512,0010 Stamp's Landing,0197 1st & Main,24 Hour,2981,1403,3792,3932,7,8,0,0
2/11/2018 17:00,2/11/2018 17:00,224,0010 Stamp's Landing,0197 1st & Main,24 Hour,3130,1389,4005,4190,8,9,0,0
2/11/2018 17:00,2/11/2018 17:00,1497,0148 Quebec & Milross,0053 Keefer & Abbott,365 Standard,706,210,4059,4192,10,10,0,0
2/11/2018 17:00,2/11/2018 17:00,1247,0002 Burrard Station,0002 Burrard Station,24 Hour,0,87,3684,3771,7,6,0,0
2/11/2018 17:00,2/11/2018 19:00,1019,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,11343,7671,3779,3930,8,5,0,0
2/11/2018 17:00,2/11/2018 17:00,696,0041 Cardero & Robson,0196 Drake & Hornby,Archived Monthly Plus,1988,582,3835,4003,7,9,0,0
2/11/2018 17:00,2/11/2018 19:00,1194,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,11249,7657,4113,4254,8,5,0,0
2/11/2018 17:00,2/11/2018 18:00,1047,0139 Burrard & 4th,0066 Anderson & 2nd,24 Hour,2315,1509,3582,3686,8,5,0,0
2/11/2018 17:00,2/11/2018 18:00,144,0093 Chilco & Robson,0174 1st & Ontario,365 Standard,7853,2926,3993,4251,7,7,0,0
2/11/2018 17:00,2/11/2018 18:00,1128,0172 10th & Columbia,0108 Cypress & 1st,365 Plus,4508,1251,3619,3831,7,9,0,0
2/11/2018 17:00,2/11/2018 18:00,519,0105 Stanley Park - Totem Poles,0047 Chilco & Beach,365 Day Founding Standard,7839,1584,4022,4253,11,8,0,0
2/11/2018 17:00,2/11/2018 17:00,655,0108 Cypress & 1st,0108 Cypress & 1st,VIP,0,17,3750,3827,8,7,0,0
2/11/2018 17:00,2/11/2018 17:00,1438,0076 Cypress & 4th,0152 Arbutus Greenway & 14th,24 Hour,1376,486,3955,4119,7,8,0,0
2/11/2018 17:00,2/11/2018 17:00,655,0108 Cypress & 1st,0173 Columbia & 2nd,VIP,3310,719,3739,3926,8,10,0,0
2/11/2018 17:00,2/11/2018 17:00,1471,0104 Stanley Park - Second Beach South,0104 Stanley Park - Second Beach South,24 Hour,0,30,4080,4219,9,6,0,0
2/11/2018 17:00,2/11/2018 17:00,1237,0174 1st & Ontario,0066 Anderson & 2nd,365 Day Founding Standard,2805,625,3893,4079,7,10,0,0
2/11/2018 17:00,2/11/2018 17:00,1124,0093 Chilco & Robson,0083 Aquatic Centre,365 Day Founding Standard,2119,436,3827,3995,6,8,0,0
2/11/2018 17:00,2/11/2018 17:00,1057,0064 Expo & Smithe,0019 Robson & Hornby,365 Day Founding Plus,1125,420,3661,3827,8,10,0,0
