Departure,Return,Bike,Departure station,Return station,Formula,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of bike stopovers
2021-02-27 13:00,2021-02-27 13:00,1148,0074 10th & Main,0176 10th & Ontario,30 Day Pass,220,147,3750,3892,12,12,0,0
2021-02-27 13:00,2021-02-27 13:00,430,0030 Abbott & Cordova,0033 Robson & Denman,365 Corporate Plus Renewal,2760,852,3698,3845,10,11,0,0
2021-02-27 13:00,2021-02-27 13:00,818,0057 Marinaside & Cooperage,0060 Bidwell & Burnaby,365 Plus,3510,603,3771,3963,7,11,0,0
2021-02-27 13:00,2021-02-27 13:00,1485,0012 Dunsmuir & Richards,0137 Beach & Seymour,365 Plus,1670,665,3676,3842,7,8,0,0
2021-02-27 13:00,2021-02-27 13:00,1516,0186 10th & Kingsway,0179 11th & Kingsway,Community Pass,165,164,3745,3805,11,10,0,0
2021-02-27 13:00,2021-02-27 14:00,1867,0030 Abbott & Cordova,0222 Adanac & McLean,365 Corporate Plus,3071,1241,3787,3940,10,12,0,0
2021-02-27 13:00,2021-02-27 14:00,255,0084 Sunset Beach West,0015 Granville & Georgia,24 Hour,2646,1190,3526,3669,13,12,0,0
2021-02-27 13:00,2021-02-27 14:00,1924,0280 Triumph & Victoria,0035 Coal Harbour Community Centre,365 Standard,5137,1230,4040,4266,17,14,0,0
2021-02-27 13:00,2021-02-27 13:00,1689,0069 7th & Granville,0109 7th & Arbutus,365 Standard,1078,390,3695,3813,8,8,0,0
2021-02-27 13:00,2021-02-27 14:00,1849,0280 Triumph & Victoria,0035 Coal Harbour Community Centre,365 Standard,5168,1308,4032,4233,17,14,0,0
2021-02-27 13:00,2021-02-27 13:00,1444,0006 Olympic Village Station,0193 Science World,365 Standard,2056,547,4024,4159,13,14,0,0
2021-02-27 13:00,2021-02-27 13:00,2009,0198 5th & Main,0173 1st & Columbia,365 Plus,1129,374,3816,3906,11,13,0,0
2021-02-27 13:00,2021-02-27 13:00,75,0088 Harwood & Bute,0218 Carrall & Seawall,365 Standard,3477,928,3810,4040,14,14,0,0
2021-02-27 13:00,2021-02-27 13:00,386,0088 Harwood & Bute,0017 Marinaside & Davie,365 Plus,2403,588,3856,3950,11,13,0,0
2021-02-27 13:00,2021-02-27 13:00,1478,0079 Nelson & Richards,0047 Chilco & Beach,365 Standard,3163,814,3921,4116,9,11,0,0
2021-02-27 13:00,2021-02-27 13:00,1313,0079 Nelson & Richards,0047 Chilco & Beach,365 Corporate Standard Renewal,3214,825,3843,4072,8,11,0,0
2021-02-27 13:00,2021-02-27 13:00,977,0002 Burrard Station (Melville & Dunsmuir),0064 Expo & Smithe,30 Day Pass,1733,458,3694,3782,8,10,0,0
2021-02-27 13:00,2021-02-27 13:00,1001,0255 18th & Main,0218 Carrall & Seawall,365 Standard,3167,727,3771,3906,13,12,0,0
2021-02-27 13:00,2021-02-27 13:00,1001,0255 18th & Main,0255 18th & Main,365 Standard,0,17,3785,3839,13,12,0,0
2021-02-27 13:00,2021-02-27 13:00,1516,0262 8th & Prince Edward,0186 10th & Kingsway,Community Pass,336,166,3745,3808,12,11,0,0
2021-02-27 13:00,2021-02-27 13:00,2029,0174 1st & Manitoba,0081 7th & Heather,365 Standard,1288,341,3439,3542,15,15,0,0
2021-02-27 13:00,2021-02-27 13:00,1148,0176 10th & Ontario,0074 10th & Main,30 Day Pass,218,141,3758,3892,11,11,0,0
2021-02-27 13:00,2021-02-27 13:00,1252,0028 Davie & Beach,0102 Stanley Park - Second Beach North,24 Hour,2158,952,3753,3856,15,12,0,0
2021-02-27 13:00,2021-02-27 14:00,1026,0193 Science World,0193 Science World,Community Pass,10567,3418,3431,3715,10,12,194,1
2021-02-27 13:00,2021-02-27 13:00,1614,0211 14th & Alder,0172 10th & Columbia,365 Standard,2027,494,3771,3856,15,15,0,0
2021-02-27 13:00,2021-02-27 13:00,114,0205 Pine & 10th,0298 6th & Carolina,365 Standard,4326,1015,3882,4071,13,14,0,0
2021-02-27 13:00,2021-02-27 13:00,1021,0053 Keefer & Abbott,0201 Shaw Tower,24 Hour,2350,815,3750,3963,12,11,0,0
2021-02-27 13:00,2021-02-27 13:00,1026,0193 Science World,0193 Science World,Community Pass,0,20,3470,3536,11,10,0,0
2021-02-27 13:00,2021-02-27 15:00,975,0244 10th & Commercial,0244 10th & Commercial,365 Plus,11661,5641,3829,4080,19,11,143,1
2021-02-27 13:00,2021-02-27 13:00,2079,0053 Keefer & Abbott,0201 Shaw Tower,24 Hour,2319,842,3853,4011,11,12,0,0
2021-02-27 13:00,2021-02-27 13:00,863,0147 Chestnut & McNicoll,0011 Ontario & Seawall,365 Plus,4612,1317,4066,4359,9,10,0,0
2021-02-27 13:00,2021-02-27 14:00,970,0255 18th & Main,0031 Morton & Denman,24 Hour,12801,4164,3939,4219,15,13,0,0
2021-02-27 13:00,2021-02-27 13:00,774,0060 Bidwell & Burnaby,0032 Comox & Denman,365 Standard,516,183,3889,3951,12,12,0,0
2021-02-27 13:00,2021-02-27 13:00,653,0098 Carrall & Hastings,0206 8th & Scotia,Community Pass,2836,951,3785,3972,12,11,0,0
2021-02-27 13:00,2021-02-27 13:00,1300,0028 Davie & Beach,0102 Stanley Park - Second Beach North,30 Day Pass,2129,1040,3681,3800,15,12,0,0
2021-02-27 13:00,2021-02-27 14:00,1309,0147 Chestnut & McNicoll,0136 David Lam Park - West,365 Corporate Plus,7283,2109,3721,4008,10,13,0,0
2021-02-27 13:00,2021-02-27 13:00,751,0138 Richards & Helmcken,0217 Smithe & Burrard,365 Plus,1027,800,3673,3705,10,12,215,1
2021-02-27 13:00,2021-02-27 13:00,1603,0137 Beach & Seymour,0137 Beach & Seymour,30 Day Pass,0,21,4032,3987,12,11,0,0
2021-02-27 13:00,2021-02-27 13:00,1092,0028 Davie & Beach,0102 Stanley Park - Second Beach North,24 Hour,2135,1212,3821,3951,15,13,0,0
2021-02-27 13:00,2021-02-27 13:00,1906,0218 Carrall & Seawall,0136 David Lam Park - West,365 Standard,2037,545,3872,4042,12,13,0,0
2021-02-27 13:00,2021-02-27 13:00,642,0140 Burrard & 7th,0192 7th &  Alder,365 Day Founding Standard,1125,486,3619,3674,14,14,0,0
2021-02-27 13:00,2021-02-27 13:00,735,0237 Glen & 6th,0237 Glen & 6th,365 Standard,0,28,3658,3742,15,12,0,0
2021-02-27 13:00,2021-02-27 13:00,1783,0174 1st & Manitoba,0081 7th & Heather,365 Standard,1302,366,3890,3990,12,13,0,0
2021-02-27 13:00,2021-02-27 13:00,1148,0074 10th & Main,0176 10th & Ontario,30 Day Pass,218,143,3821,3892,11,12,0,0
2021-02-27 13:00,2021-02-27 13:00,1516,0206 8th & Scotia,0262 8th & Prince Edward,Community Pass,292,155,3715,3824,12,11,0,0
2021-02-27 13:00,2021-02-27 14:00,180,0113 Arbutus & 16th,0147 Chestnut & McNicoll,365 Plus,12149,3277,3972,4179,10,12,0,0
2021-02-27 13:00,2021-02-27 13:00,524,0191 7th & Laurel,0208 Arbutus Greenway & Broadway,30 Day Pass,2523,989,3719,3893,9,10,0,0
2021-02-27 13:00,2021-02-27 13:00,2114,0035 Coal Harbour Community Centre,0006 Olympic Village Station,30 Day Pass,4065,1516,3668,3832,10,9,0,0
2021-02-27 13:00,2021-02-27 13:00,1881,0092 Chilco & Barclay,0079 Nelson & Richards,365 Day Founding Plus,2609,1186,3745,3898,8,9,0,0
2021-02-27 13:00,2021-02-27 13:00,575,0057 Marinaside & Cooperage,0171 5th & Yukon,365 Day Founding Plus,2860,748,3950,4129,8,12,0,0
2021-02-27 13:00,2021-02-27 13:00,1816,0036 Bute & Robson,0015 Granville & Georgia,365 Plus,920,249,3956,4047,14,14,0,0
2021-02-27 13:00,2021-02-27 13:00,1894,0098 Carrall & Hastings,0009 Spyglass & Seawall,24 Hour,1639,647,3636,3692,12,10,0,0
2021-02-27 13:00,2021-02-27 13:00,245,0088 Harwood & Bute,0213 Pender & Gore,365 Day Founding Plus,4004,1499,4038,4185,16,11,0,0
2021-02-27 13:00,2021-02-27 14:00,62,0109 7th & Arbutus,0047 Chilco & Beach,30 Day Pass,5131,2971,3840,4053,15,13,0,0
2021-02-27 13:00,2021-02-27 13:00,996,0152 Arbutus Greenway & 14th,0076 Cypress & 4th,24 Hour,1327,619,3756,3856,12,12,0,0
2021-02-27 13:00,2021-02-27 13:00,98,0152 Arbutus Greenway & 14th,0076 Cypress & 4th,24 Hour,1308,643,3782,3845,14,13,0,0
2021-02-27 13:00,2021-02-27 13:00,2031,0037 Hornby & Nelson,0031 Morton & Denman,365 Plus,0,610,3568,3640,8,8,0,0
2021-02-27 13:00,2021-02-27 13:00,2117,0199 Georgia & Main,0197 1st & Scotia,365 Day Founding Standard,1313,448,3831,3976,9,11,0,0
2021-02-27 13:00,2021-02-27 13:00,1148,0176 10th & Ontario,0074 10th & Main,30 Day Pass,220,147,3813,3890,11,11,0,0
2021-02-27 13:00,2021-02-27 13:00,2116,0017 Marinaside & Davie,0055 Keefer & Columbia,365 Plus,1774,427,4035,4230,13,15,0,0
2021-02-27 13:00,2021-02-27 13:00,1516,0206 8th & Scotia,0206 8th & Scotia,Community Pass,245,196,3750,3808,12,12,0,0
2021-02-27 13:00,2021-02-27 13:00,1879,0036 Bute & Robson,0031 Morton & Denman,365 Corporate Plus Renewal,1666,534,3756,3805,14,13,0,0
2021-02-27 13:00,2021-02-27 13:00,1673,0102 Stanley Park - Second Beach North,0028 Davie & Beach,24 Hour,1225,424,4101,4227,10,10,0,0
2021-02-27 13:00,2021-02-27 13:00,1986,0199 Georgia & Main,0076 Cypress & 4th,30 Day Pass,6548,1374,3610,3802,9,12,0,0
2021-02-27 13:00,2021-02-27 13:00,1609,0102 Stanley Park - Second Beach North,0028 Davie & Beach,24 Hour,1229,435,3853,3956,10,11,0,0
2021-02-27 13:00,2021-02-27 13:00,2073,0036 Bute & Robson,0031 Morton & Denman,365 Corporate Plus,1682,554,3544,3634,15,14,0,0
2021-02-27 13:00,2021-02-27 13:00,735,0107 8th & Ontario,0237 Glen & 6th,365 Standard,2342,779,3637,3768,16,14,0,0
2021-02-27 13:00,2021-02-27 13:00,127,0019 Robson & Hornby,0009 Spyglass & Seawall,365 Day Founding Plus,3063,931,3647,3745,12,12,110,1
2021-02-27 13:00,2021-02-27 13:00,2071,0105 Stanley Park - Totem Poles,0136 David Lam Park - West,365 Day Founding Plus,10714,2631,4011,4211,12,12,0,0
2021-02-27 13:00,2021-02-27 13:00,2013,0102 Stanley Park - Second Beach North,0031 Morton & Denman,365 Plus,1214,474,4145,4198,10,11,0,0
2021-02-27 13:00,2021-02-27 14:00,177,0088 Harwood & Bute,0187 Bute & Davie,365 Plus,14359,3136,3814,3995,15,11,0,0
2021-02-27 13:00,2021-02-27 13:00,641,0012 Dunsmuir & Richards,0079 Nelson & Richards,30 Day Pass,778,322,3982,4101,8,8,0,0
2021-02-27 13:00,2021-02-27 13:00,1148,0074 10th & Main,0176 10th & Ontario,30 Day Pass,216,153,3784,3893,11,11,0,0
2021-02-27 13:00,2021-02-27 13:00,963,0099 Vancouver Art Gallery - North Plaza,0005 Dunsmuir & Beatty,365 Standard,1100,399,4037,4153,7,9,0,0
2021-02-27 13:00,2021-02-27 13:00,2163,0278 15th & Victoria (Trout Lake),0273 Victoria & 4th,365 Day Founding Plus,1141,352,3750,3898,12,11,0,0
2021-02-27 13:00,2021-02-27 13:00,1474,0033 Robson & Denman,0105 Stanley Park - Totem Poles,365 Plus,2148,637,3827,3998,9,13,0,0
2021-02-27 13:00,2021-02-27 14:00,183,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,8351,4129,3656,3852,18,9,0,0
2021-02-27 13:00,2021-02-27 13:00,1016,0050 Bute & Comox,0039 Helmcken & Burrard,365 Day Founding Standard,549,185,3963,4085,16,13,0,0
2021-02-27 13:00,2021-02-27 13:00,1783,0053 Keefer & Abbott,0174 1st & Manitoba,365 Plus,1841,783,3843,3951,9,10,0,0
2021-02-27 13:00,2021-02-27 13:00,1516,0262 8th & Prince Edward,0206 8th & Scotia,Community Pass,300,158,3735,3808,13,12,0,0
2021-02-27 13:00,2021-02-27 13:00,479,0209 Stanley Park - Information Booth,0104 Stanley Park - Second Beach South,24 Hour,8178,2722,3676,3913,18,11,34,1
2021-02-27 13:00,2021-02-27 13:00,317,0119 3rd & Quebec,0173 1st & Columbia,365 Plus,0,293,3476,3560,11,10,0,0
2021-02-27 13:00,2021-02-27 14:00,1328,0084 Sunset Beach West,0104 Stanley Park - Second Beach South,24 Hour,1864,3820,3598,3660,12,10,0,0
2021-02-27 13:00,2021-02-27 13:00,624,0055 Keefer & Columbia,0006 Olympic Village Station,365 Standard,2321,527,3482,3673,9,12,0,0
2021-02-27 13:00,2021-02-27 13:00,1148,0176 10th & Ontario,0074 10th & Main,30 Day Pass,220,146,3816,3900,11,10,0,0
2021-02-27 13:00,2021-02-27 13:00,77,0084 Sunset Beach West,0104 Stanley Park - Second Beach South,24 Hour,1880,819,3858,3953,13,12,0,0
2021-02-27 13:00,2021-02-27 13:00,97,0078 Nelson & Mainland,0011 Ontario & Seawall,365 Corporate Plus,2113,526,3761,3913,11,13,0,0
2021-02-27 13:00,2021-02-27 13:00,761,0202 14th & Oak,0137 Beach & Seymour,365 Standard,4427,901,3871,4024,17,12,0,0
2021-02-27 12:00,2021-02-27 13:00,1247,0222 Adanac & McLean,0280 Triumph & Victoria,24 Hour,1357,641,3926,4072,12,12,0,0
2021-02-27 12:00,2021-02-27 13:00,1520,0222 Adanac & McLean,0280 Triumph & Victoria,30 Day Pass,1443,657,3848,3956,11,11,0,0
2021-02-27 12:00,2021-02-27 13:00,736,0017 Marinaside & Davie,0031 Morton & Denman,24 Hour,3918,1878,3856,3914,16,11,0,0
2021-02-27 12:00,2021-02-27 13:00,514,0017 Marinaside & Davie,0031 Morton & Denman,30 Day Pass,3649,1380,3968,4142,15,13,0,0
2021-02-27 12:00,2021-02-27 13:00,1648,0017 Marinaside & Davie,0031 Morton & Denman,24 Hour,3732,1393,3980,4172,16,11,0,0
2021-02-27 12:00,2021-02-27 13:00,160,0282 14th & Fraser,0134 14th & Main,365 Plus,894,242,3671,3756,15,16,0,0
2021-02-27 12:00,2021-02-27 13:00,1691,0227 Campbell & Hastings,0083 Aquatic Centre,24 Hour,5705,1430,3563,3806,13,12,0,0
2021-02-27 12:00,2021-02-27 13:00,1186,0171 5th & Yukon,0219 Hawks & Union,365 Standard,3124,726,3900,4105,8,12,0,0
2021-02-27 12:00,2021-02-27 13:00,1834,0209 Stanley Park - Information Booth,0104 Stanley Park - Second Beach South,24 Hour,8080,1802,3569,3802,13,10,0,0
2021-02-27 12:00,2021-02-27 13:00,1294,0031 Morton & Denman,0113 Arbutus & 16th,365 Plus,4898,1663,4121,4274,9,10,0,0
2021-02-27 12:00,2021-02-27 13:00,932,0209 Stanley Park - Information Booth,0104 Stanley Park - Second Beach South,24 Hour,8016,1906,3763,3950,12,12,0,0
2021-02-27 12:00,2021-02-27 13:00,576,0134 14th & Main,0072 14th & Cambie,365 Corporate Standard Renewal,1098,378,3673,3802,12,13,0,0
2021-02-27 12:00,2021-02-27 12:00,1516,0262 8th & Prince Edward,0262 8th & Prince Edward,Community Pass,98,177,3777,3802,14,14,0,0
2021-02-27 12:00,2021-02-27 13:00,14,0282 14th & Fraser,0244 10th & Commercial,VIP,2037,708,3956,4074,15,13,0,0
2021-02-27 12:00,2021-02-27 12:00,1148,0074 10th & Main,0176 10th & Ontario,30 Day Pass,216,151,3758,3898,11,10,0,0
2021-02-27 12:00,2021-02-27 12:00,774,0032 Comox & Denman,0060 Bidwell & Burnaby,365 Day Founding Plus,498,244,3887,3943,9,9,0,0
2021-02-27 12:00,2021-02-27 13:00,2068,0239 Grant & Commercial,0258 13th & St George,365 Standard,3414,859,3845,4009,14,11,0,0
2021-02-27 12:00,2021-02-27 13:00,211,0229 Keefer & Princess,0133 Ontario & 16th,30 Day Pass,3571,940,3745,3893,12,12,0,0
2021-02-27 12:00,2021-02-27 12:00,870,0066 Anderson & 2nd,0010 Stamps Landing,365 Day Founding Standard,1905,393,3800,3977,8,9,0,0
2021-02-27 12:00,2021-02-27 12:00,1,0066 Anderson & 2nd,0010 Stamps Landing,365 Standard,1841,487,3826,3997,8,9,0,0
2021-02-27 12:00,2021-02-27 12:00,453,0109 7th & Arbutus,0166 Alder & 11th,365 Standard,1968,564,3550,3663,16,13,0,0
2021-02-27 12:00,2021-02-27 12:00,1015,0005 Dunsmuir & Beatty,0218 Carrall & Seawall,Community Pass,1643,443,3860,3947,9,11,0,0
2021-02-27 12:00,2021-02-27 13:00,2056,0028 Davie & Beach,0209 Stanley Park - Information Booth,24 Hour,3271,827,3947,4174,14,14,0,0
2021-02-27 12:00,2021-02-27 12:00,2115,0080 Laurel & Broadway,0211 14th & Alder,Community Pass,1059,387,3734,3848,13,14,0,0
2021-02-27 12:00,2021-02-27 12:00,1354,0060 Bidwell & Burnaby,0137 Beach & Seymour,365 Standard,1741,523,3716,3853,10,11,0,0
2021-02-27 12:00,2021-02-27 12:00,985,0060 Bidwell & Burnaby,0137 Beach & Seymour,365 Day Founding Standard,1749,519,3777,3868,10,12,0,0
2021-02-27 12:00,2021-02-27 12:00,932,0035 Coal Harbour Community Centre,0209 Stanley Park - Information Booth,24 Hour,1747,497,3679,3861,11,13,0,0
2021-02-27 12:00,2021-02-27 14:00,485,0019 Robson & Hornby,0282 14th & Fraser,365 Plus,9309,2637,0,3655,0,13,394,1
2021-02-27 12:00,2021-02-27 13:00,1690,0006 Olympic Village Station,0034 Cordova & Bute,365 Day Founding Plus,3663,1103,4005,4190,12,12,0,0
2021-02-27 12:00,2021-02-27 12:00,1148,0176 10th & Ontario,0074 10th & Main,30 Day Pass,220,182,3826,3895,12,11,0,0
2021-02-27 12:00,2021-02-27 12:00,1834,0035 Coal Harbour Community Centre,0209 Stanley Park - Information Booth,24 Hour,1794,681,3582,3692,13,10,0,0
2021-02-27 12:00,2021-02-27 12:00,2076,0069 7th & Granville,0191 7th & Laurel,30 Day Pass,1096,334,3848,3982,9,11,0,0
2021-02-27 12:00,2021-02-27 12:00,423,0045 Beach & Hornby,0048 Comox & Broughton,24 Hour,1607,668,4009,4084,11,12,0,0
2021-02-27 12:00,2021-02-27 13:00,714,0255 18th & Main,0272 Pender & Victoria,365 Standard,5580,1343,4029,4293,16,11,0,0
2021-02-27 12:00,2021-02-27 13:00,1001,0166 Alder & 11th,0255 18th & Main,24 Hour,3034,2289,3764,3835,11,11,23,1
2021-02-27 12:00,2021-02-27 12:00,988,0028 Davie & Beach,0031 Morton & Denman,365 Day Founding Plus,704,316,4029,4074,12,13,0,0
2021-02-27 12:00,2021-02-27 12:00,540,0211 14th & Alder,0152 Arbutus Greenway & 14th,24 Hour,1621,853,3586,3669,13,13,0,0
2021-02-27 12:00,2021-02-27 12:00,98,0211 14th & Alder,0152 Arbutus Greenway & 14th,24 Hour,1598,1171,3782,3795,14,12,0,0
2021-02-27 12:00,2021-02-27 12:00,267,0155 Arbutus & McNicoll,0089 Burrard & Drake,30 Day Pass,2254,654,3774,3876,12,12,0,0
2021-02-27 12:00,2021-02-27 12:00,1740,0069 7th & Granville,0089 Burrard & Drake,24 Hour,1948,801,3515,3687,10,8,0,0
2021-02-27 12:00,2021-02-27 12:00,1190,0070 10th & Granville,0208 Arbutus Greenway & Broadway,365 Plus,1092,329,3934,4059,9,11,0,0
2021-02-27 12:00,2021-02-27 12:00,371,0124 Richards & Cordova,0012 Dunsmuir & Richards,Community Pass,363,213,3624,3777,7,7,0,0
2021-02-27 12:00,2021-02-27 12:00,906,0070 10th & Granville,0208 Arbutus Greenway & Broadway,365 Plus,1098,370,3816,3919,4,8,0,0
2021-02-27 12:00,2021-02-27 12:00,1148,0074 10th & Main,0176 10th & Ontario,30 Day Pass,222,143,3760,3911,11,12,0,0
2021-02-27 12:00,2021-02-27 12:00,198,0014 Canada Place,0035 Coal Harbour Community Centre,24 Hour,1390,385,3814,3974,8,10,0,0
2021-02-27 12:00,2021-02-27 12:00,670,0014 Canada Place,0035 Coal Harbour Community Centre,24 Hour,1408,417,3394,3623,8,10,0,0
2021-02-27 12:00,2021-02-27 12:00,198,0014 Canada Place,0014 Canada Place,24 Hour,0,17,3792,3924,7,7,0,0
2021-02-27 12:00,2021-02-27 12:00,2086,0039 Helmcken & Burrard,0063 Robson & Granville,Community Pass,1509,1338,3673,3771,9,8,0,0
2021-02-27 12:00,2021-02-27 12:00,185,0060 Bidwell & Burnaby,0037 Hornby & Nelson,365 Corporate Plus Renewal,1988,785,3777,3831,10,10,0,0
2021-02-27 12:00,2021-02-27 13:00,340,0126 Thurlow & Pendrell,0015 Granville & Georgia,365 Plus,3022,1766,3963,4093,16,11,0,0
2021-02-27 12:00,2021-02-27 13:00,1328,0076 Cypress & 4th,0084 Sunset Beach West,24 Hour,3175,1647,3594,3692,12,12,0,0
2021-02-27 12:00,2021-02-27 13:00,77,0076 Cypress & 4th,0084 Sunset Beach West,24 Hour,3193,1654,3777,3960,13,13,0,0
2021-02-27 12:00,2021-02-27 12:00,1014,0066 Anderson & 2nd,0011 Ontario & Seawall,365 Plus,0,870,3598,3684,9,8,0,0
2021-02-27 12:00,2021-02-27 12:00,1782,0066 Anderson & 2nd,0011 Ontario & Seawall,365 Corporate Plus,3203,896,3768,3929,9,9,0,0
2021-02-27 12:00,2021-02-27 12:00,1075,0047 Chilco & Beach,0083 Aquatic Centre,365 Corporate Standard,0,371,3689,3773,11,11,0,0
2021-02-27 12:00,2021-02-27 12:00,1037,0047 Chilco & Beach,0031 Morton & Denman,365 Day Founding Plus,551,219,3948,4003,9,10,0,0
2021-02-27 12:00,2021-02-27 12:00,1648,0177 Quebec & 1st,0017 Marinaside & Davie,365 Corporate Plus,1948,422,3958,4119,11,12,0,0
2021-02-27 12:00,2021-02-27 12:00,1864,0036 Bute & Robson,0034 Cordova & Bute,365 Day Founding Standard,577,194,4063,4151,12,13,0,0
2021-02-27 12:00,2021-02-27 12:00,1740,0191 7th & Laurel,0069 7th & Granville,30 Day Pass,1082,386,3497,3663,8,8,0,0
2021-02-27 12:00,2021-02-27 12:00,1654,0201 Shaw Tower,0014 Canada Place,Community Pass,457,149,3689,3784,7,8,0,0
2021-02-27 12:00,2021-02-27 12:00,386,0019 Robson & Hornby,0088 Harwood & Bute,365 Standard,1419,409,3847,3910,10,12,0,0
2021-02-27 12:00,2021-02-27 12:00,1531,0053 Keefer & Abbott,0191 7th & Laurel,Community Pass,2999,814,3918,4000,9,12,0,0
2021-02-27 12:00,2021-02-27 12:00,1148,0176 10th & Ontario,0074 10th & Main,30 Day Pass,228,152,3843,3908,10,10,0,0
2021-02-27 12:00,2021-02-27 12:00,553,0230 Alexander & Railway,0052 Cambie & Water,Community Pass,1400,321,3724,3942,9,8,0,0
2021-02-27 12:00,2021-02-27 12:00,1410,0058 Homer & Smithe,0052 Cambie & Water,365 Day Founding Plus,1308,464,3697,3769,7,8,0,0
2021-02-27 12:00,2021-02-27 12:00,1457,0041 Cardero & Robson,0040 Cardero & Davie,365 Day Founding Standard,673,294,3943,3985,9,9,0,0
2021-02-27 12:00,2021-02-27 12:00,538,0047 Chilco & Beach,0223 Commercial & Adanac,365 Day Founding Plus,7590,1925,3960,4293,10,9,0,0
2021-02-27 12:00,2021-02-27 12:00,2059,0058 Homer & Smithe,0092 Chilco & Barclay,365 Standard,2427,611,3808,3963,8,9,0,0
2021-02-27 12:00,2021-02-27 12:00,408,0240 2nd & Commercial,0150 Alexander & Main,365 Corporate Plus Renewal,4051,1133,3745,3945,7,9,0,0
2021-02-27 12:00,2021-02-27 12:00,92,0017 Marinaside & Davie,0083 Aquatic Centre,30 Day Pass,2483,652,3579,3663,10,11,0,0
2021-02-27 12:00,2021-02-27 13:00,2071,0010 Stamps Landing,0105 Stanley Park - Totem Poles,365 Day Founding Plus,10681,2756,3810,4087,13,12,0,0
2021-02-27 12:00,2021-02-27 12:00,1456,0154 Kitsilano Beach Park,0028 Davie & Beach,24 Hour,4210,1304,3948,4229,13,12,0,0
2021-02-27 12:00,2021-02-27 12:00,1069,0229 Keefer & Princess,0228 Keefer & Hawks,Community Pass,767,1179,4011,4114,11,11,780,1
2021-02-27 12:00,2021-02-27 12:00,288,0035 Coal Harbour Community Centre,0034 Cordova & Bute,Community Pass,537,195,3900,3971,13,13,0,0
2021-02-27 12:00,2021-02-27 12:00,1037,0092 Chilco & Barclay,0047 Chilco & Beach,365 Day Founding Plus,420,181,3956,4006,8,9,0,0
2021-02-27 12:00,2021-02-27 12:00,1148,0074 10th & Main,0176 10th & Ontario,30 Day Pass,216,142,3827,3924,9,10,0,0
2021-02-27 12:00,2021-02-27 12:00,263,0209 Stanley Park - Information Booth,0035 Coal Harbour Community Centre,365 Standard,2446,1556,3698,3787,11,12,0,0
2021-02-27 12:00,2021-02-27 12:00,509,0187 Bute & Davie,0032 Comox & Denman,365 Corporate Plus,1016,278,3853,4006,12,12,0,0
2021-02-27 12:00,2021-02-27 12:00,1026,0282 14th & Fraser,0193 Science World,365 Standard,3011,675,3416,3587,13,13,0,0
